0	24
0	7
0	17
0	8
0	13
1	41
1	35
1	30
2	52
2	58
2	50
2	42
2	66
2	49
2	65
2	44
3	82
3	107
3	85
3	84
3	100
3	88
4	120
4	121
4	113
5	139
5	132
5	134
5	143
6	164
6	178
6	198
6	189
6	191
6	188
6	145
6	184
6	23
6	179
6	182
6	150
7	207
7	205
7	202
8	232
8	216
8	231
8	223
9	245
9	249
9	239
9	234
10	254
10	262
10	258
10	269
11	282
11	285
11	271
11	284
12	296
12	297
12	316
12	295
12	307
12	293
13	323
13	319
13	327
14	339
14	348
14	340
15	361
15	371
15	355
15	359
15	363
15	372
16	454
16	413
16	448
16	452
16	408
16	437
16	470
16	465
16	411
16	416
16	445
16	477
16	418
16	453
16	474
16	431
16	419
16	458
16	387
16	478
16	451
17	519
17	486
17	483
17	511
17	490
17	492
17	502
17	518
18	573
18	561
18	565
18	185
18	555
18	530
18	585
18	526
18	549
18	601
18	589
18	611
18	581
18	597
18	583
18	535
18	537
18	609
18	574
18	596
18	610
19	621
19	649
19	663
19	624
19	650
19	616
19	662
19	618
19	647
19	615
19	631
19	623
20	678
20	672
20	687
20	690
20	685
20	676
21	704
21	709
21	701
21	705
22	725
22	728
22	727
22	733
22	721
23	763
23	748
23	749
23	764
23	757
23	759
24	771
24	800
24	778
24	798
24	775
24	783
24	788
24	800
24	767
24	805
24	799
24	793
24	770
24	807
25	929
25	922
25	889
25	836
25	875
25	871
25	846
25	917
25	844
25	877
25	824
25	843
25	940
25	815
25	888
25	909
25	936
25	888
25	938
25	853
25	900
25	913
25	844
25	821
25	695
25	820
25	841
25	865
25	893
26	961
26	949
26	954
26	961
26	944
27	973
27	970
27	44
27	978
28	995
28	988
28	994
28	990
29	1013
29	1024
29	1036
29	1001
29	1030
29	1043
29	1004
29	998
29	1000
29	1033
29	792
29	1012
30	1108
30	1166
30	1116
30	1178
30	1079
30	1189
30	1268
30	1074
30	1221
30	1235
30	1188
30	1158
30	1286
30	1284
30	1129
30	1106
30	1141
30	1238
30	1125
30	1062
30	1134
30	1260
30	1209
30	44
30	1072
30	1206
30	1049
30	1131
30	934
30	1100
30	1059
30	1126
30	72
30	1258
30	1276
30	1223
30	1245
30	1193
30	1088
30	1085
30	438
30	1146
30	1277
30	1215
30	1242
30	1061
30	1184
30	661
30	1069
30	1147
30	1246
30	1195
30	1139
30	1236
30	1152
30	1102
30	1128
30	1214
31	1298
31	1293
31	1296
31	1289
31	758
31	1300
31	1311
32	1323
32	1329
32	1321
33	1338
33	1342
33	1337
34	1376
34	636
34	585
34	1361
34	1356
34	1374
34	1367
34	1363
34	563
34	636
35	1399
35	1403
35	1394
35	1400
36	1417
36	1409
